t,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
95,50.785714285714285,84.0,39.857142857142854,70.21428571428571,63.42857142857143,68.28571428571429,58.92857142857143,48.357142857142854,44.92857142857143,71.85714285714286,52.857142857142854,60.642857142857146,62.42857142857143
96,50.5,60.0,42.642857142857146,66.21428571428571,59.0,55.142857142857146,58.642857142857146,58.42857142857143,54.42857142857143,48.57142857142857,65.5,45.285714285714285,61.857142857142854
97,51.285714285714285,63.57142857142857,57.214285714285715,73.5,53.92857142857143,61.42857142857143,53.5,47.57142857142857,47.642857142857146,51.142857142857146,58.714285714285715,53.57142857142857,53.5
98,58.92857142857143,59.42857142857143,56.142857142857146,92.28571428571429,50.142857142857146,60.57142857142857,55.57142857142857,34.142857142857146,45.142857142857146,60.142857142857146,60.714285714285715,63.642857142857146,36.785714285714285
99,56.285714285714285,55.714285714285715,47.642857142857146,73.5,46.57142857142857,55.285714285714285,70.42857142857143,38.357142857142854,47.5,51.92857142857143,42.285714285714285,69.42857142857143,36.5
100,49.642857142857146,61.07142857142857,51.857142857142854,70.35714285714286,65.14285714285714,50.857142857142854,64.57142857142857,43.42857142857143,41.0,71.85714285714286,41.0,72.14285714285714,43.42857142857143
101,59.42857142857143,53.285714285714285,46.57142857142857,75.64285714285714,64.57142857142857,62.785714285714285,58.357142857142854,43.857142857142854,28.714285714285715,64.42857142857143,34.92857142857143,71.5,40.857142857142854
102,47.42857142857143,62.142857142857146,59.714285714285715,61.785714285714285,54.214285714285715,58.214285714285715,67.5,49.5,26.857142857142858,61.5,44.214285714285715,69.64285714285714,49.785714285714285
103,43.214285714285715,67.0,50.5,76.14285714285714,51.57142857142857,50.285714285714285,52.214285714285715,51.0,43.0,65.35714285714286,48.0,53.42857142857143,42.642857142857146
104,59.357142857142854,68.0,44.785714285714285,68.78571428571429,48.07142857142857,61.714285714285715,54.857142857142854,60.357142857142854,38.714285714285715,65.28571428571429,45.857142857142854,62.714285714285715,42.92857142857143
105,43.92857142857143,61.857142857142854,41.07142857142857,65.42857142857143,46.214285714285715,75.14285714285714,60.142857142857146,43.57142857142857,37.07142857142857,56.142857142857146,44.785714285714285,59.0,58.357142857142854
106,47.57142857142857,64.92857142857143,45.642857142857146,68.42857142857143,65.0,66.5,63.214285714285715,51.57142857142857,27.071428571428573,51.0,50.92857142857143,62.57142857142857,41.07142857142857
107,51.357142857142854,55.214285714285715,53.92857142857143,72.57142857142857,64.5,61.92857142857143,53.92857142857143,28.714285714285715,39.785714285714285,47.0,45.285714285714285,75.64285714285714,47.285714285714285
108,61.857142857142854,61.857142857142854,50.285714285714285,69.85714285714286,63.57142857142857,53.714285714285715,61.142857142857146,36.42857142857143,36.357142857142854,68.0,44.0,62.42857142857143,39.785714285714285
109,45.214285714285715,61.0,36.57142857142857,62.07142857142857,57.07142857142857,58.57142857142857,53.857142857142854,57.5,45.42857142857143,60.42857142857143,41.57142857142857,52.0,40.5
110,41.214285714285715,72.5,39.857142857142854,42.785714285714285,50.214285714285715,67.57142857142857,67.42857142857143,37.0,51.714285714285715,53.5,39.857142857142854,49.42857142857143,58.642857142857146
111,53.357142857142854,66.57142857142857,47.357142857142854,57.642857142857146,59.92857142857143,67.5,59.642857142857146,42.92857142857143,53.42857142857143,50.357142857142854,54.857142857142854,48.42857142857143,51.42857142857143
112,50.0,69.78571428571429,48.642857142857146,57.714285714285715,58.714285714285715,62.785714285714285,62.285714285714285,46.357142857142854,46.357142857142854,62.214285714285715,37.285714285714285,51.642857142857146,56.785714285714285
113,51.714285714285715,67.71428571428571,45.214285714285715,68.42857142857143,47.142857142857146,61.642857142857146,63.357142857142854,43.07142857142857,47.285714285714285,55.642857142857146,48.42857142857143,37.785714285714285,49.714285714285715
114,41.142857142857146,69.85714285714286,51.07142857142857,74.64285714285714,56.142857142857146,49.5,71.64285714285714,43.142857142857146,38.42857142857143,52.57142857142857,42.07142857142857,43.214285714285715,49.785714285714285
115,48.714285714285715,64.28571428571429,43.357142857142854,63.714285714285715,56.642857142857146,61.93273945714286,59.357142857142854,41.142857142857146,48.07142857142857,53.142857142857146,43.142857142857146,57.42857142857143,39.214285714285715
116,65.71428571428571,78.85714285714286,52.285714285714285,68.0,60.785714285714285,53.92857142857143,45.357142857142854,41.57142857142857,59.142857142857146,62.285714285714285,62.214285714285715,63.857142857142854,42.57142857142857
117,50.857142857142854,62.92857142857143,41.285714285714285,62.357142857142854,47.92857142857143,60.57142857142857,59.714285714285715,41.0,56.5,55.642857142857146,42.285714285714285,75.21428571428571,43.42857142857143
118,52.42857142857143,66.71428571428571,46.714285714285715,63.5,39.214285714285715,69.14285714285714,56.642857142857146,37.214285714285715,48.92857142857143,56.857142857142854,41.57142857142857,81.0,26.785714285714285
119,53.42857142857143,75.5,51.0,50.92857142857143,57.07142857142857,72.07142857142857,57.142857142857146,32.57142857142857,45.0,51.357142857142854,40.92857142857143,70.28571428571429,55.57142857142857
120,54.785714285714285,72.35714285714286,45.857142857142854,59.92857142857143,57.642857142857146,56.285714285714285,62.142857142857146,35.0,50.07142857142857,50.92857142857143,52.0,69.28571428571429,46.57142857142857
121,58.5,59.357142857142854,55.285714285714285,69.14285714285714,58.214285714285715,54.42857142857143,54.57142857142857,36.142857142857146,48.285714285714285,42.57142857142857,39.285714285714285,62.57142857142857,46.642857142857146
122,52.785714285714285,71.57142857142857,48.357142857142854,62.214285714285715,41.07142857142857,59.92857142857143,46.0,37.714285714285715,44.92857142857143,56.42857142857143,60.285714285714285,53.42857142857143,50.142857142857146
123,58.5,80.35714285714286,47.0,57.857142857142854,42.142857142857146,67.28571428571429,57.642857142857146,34.357142857142854,37.57142857142857,75.07142857142857,57.642857142857146,52.5,55.142857142857146
124,61.714285714285715,62.357142857142854,45.92857142857143,52.357142857142854,41.0,66.42857142857143,46.785714285714285,41.57142857142857,43.42857142857143,56.214285714285715,30.642857142857142,55.42857142857143,49.42857142857143
125,60.5,77.35714285714286,40.92857142857143,53.857142857142854,49.0,71.35714285714286,61.0,38.142857142857146,31.357142857142858,57.07142857142857,32.857142857142854,52.5,36.642857142857146
126,48.285714285714285,79.28571428571429,47.285714285714285,58.285714285714285,47.285714285714285,69.78571428571429,56.42857142857143,37.57142857142857,39.42857142857143,52.42857142857143,42.92857142857143,59.142857142857146,58.642857142857146
127,47.357142857142854,70.21428571428571,48.785714285714285,66.14285714285714,57.857142857142854,54.5,58.049771028571435,45.785714285714285,34.84940184285714,50.142857142857146,42.214285714285715,55.92857142857143,56.57142857142857
128,40.07142857142857,69.64285714285714,51.214285714285715,59.142857142857146,60.714285714285715,44.42857142857143,55.5,37.357142857142854,36.92857142857143,53.857142857142854,43.07142857142857,48.92857142857143,38.142857142857146
129,45.285714285714285,63.0,52.0,54.57142857142857,67.71428571428571,56.285714285714285,68.14285714285714,34.5,41.142857142857146,40.5,25.785714285714285,66.85714285714286,26.785714285714285
