t,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
16619,0.0,65.0,62.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
16620,0.0,37.0,39.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0
16621,0.0,34.0,50.0,0.0,61.0,0.0,0.0,1.0,4.0,0.0,0.0,19.0,0.0
16622,4.0,55.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0
16623,0.0,48.0,69.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16624,0.0,69.0,40.0,0.0,24.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0
16625,8.0,13.0,64.0,0.0,52.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
16626,0.0,0.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
16627,0.0,15.0,45.0,0.0,0.0,0.0,89.0,0.0,10.0,8.0,0.0,0.0,0.0
16628,0.0,10.0,45.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
16629,0.0,6.0,27.0,0.0,15.0,0.0,93.0,2.0,0.0,0.0,0.0,0.0,0.0
16630,0.0,0.0,15.0,0.0,0.0,11.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0
16631,0.0,0.0,43.0,0.0,3.0,0.0,93.0,0.0,0.0,3.0,0.0,0.0,0.0
16632,0.0,0.0,11.0,4.0,14.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,16.0
16633,0.0,5.0,43.0,23.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
16634,0.0,0.0,0.0,10.0,0.0,9.0,71.0,20.0,0.0,0.0,0.0,0.0,0.0
16635,0.0,0.0,0.0,16.0,13.0,0.0,138.0,10.0,0.0,17.0,2.0,0.0,0.0
16636,0.0,0.0,0.0,18.0,0.0,0.0,102.0,0.0,4.0,0.0,3.0,0.0,0.0
16637,0.0,0.0,37.0,22.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0
16638,11.0,0.0,67.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,10.0,31.0,0.0
16639,0.0,0.0,28.0,0.0,4.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
16640,1.0,0.0,39.0,0.0,6.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,6.0
16641,7.0,3.0,5.0,0.0,0.0,0.0,39.0,19.0,0.0,0.0,0.0,0.0,0.0
16642,0.0,0.0,54.0,0.0,25.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,5.0
16643,0.0,0.0,41.0,0.0,0.0,0.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0
16644,0.0,0.0,51.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0
16645,0.0,0.0,49.0,0.0,14.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0
16646,0.0,0.0,64.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
16647,0.0,0.0,73.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
16648,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16649,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16650,5.0,0.0,39.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
16651,15.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,9.0,0.0
16652,18.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
16653,31.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16654,8.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16655,24.0,0.0,52.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16656,0.0,0.0,29.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0
16657,26.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,13.0,20.0,37.0,0.0,0.0
16658,36.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,15.0,0.0,0.0
16659,27.0,13.0,62.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,21.0,0.0,0.0
16660,8.0,8.0,18.0,0.0,9.0,0.0,6.0,0.0,0.0,20.0,17.0,0.0,0.0
16661,50.0,0.0,27.0,0.0,0.0,0.0,22.0,3.0,0.0,25.0,79.0,24.0,0.0
16662,30.0,1.0,79.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,16.0,1.0,0.0
16663,1.0,1.0,47.0,0.0,18.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,1.0
16664,0.0,0.0,72.0,0.0,0.0,0.0,0.0,4.0,0.0,48.0,0.0,15.0,0.0
16665,0.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
16666,40.0,1.0,61.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0
16667,20.0,0.0,58.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0
16668,11.0,7.0,48.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16669,64.0,0.0,83.0,16.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,14.0
16670,87.0,0.0,75.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16671,93.0,0.0,50.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16672,35.0,0.0,80.0,0.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,24.0
16673,0.0,0.0,78.0,2.0,152.0,0.0,20.0,0.0,0.0,41.0,0.0,73.0,25.0
16674,0.0,3.0,57.0,42.0,141.0,0.0,62.0,42.0,0.0,42.0,0.0,36.0,23.0
16675,30.0,9.0,101.0,0.0,90.0,0.0,42.0,0.0,0.0,3.0,0.0,8.0,28.0
16676,52.0,0.0,73.0,0.0,54.0,0.0,74.0,1.0,0.0,0.0,0.0,10.0,16.0
16677,68.0,4.0,43.0,0.0,27.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,66.0
16678,40.0,0.0,86.0,0.0,16.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,44.0
16679,63.0,0.0,67.0,0.0,78.0,0.0,73.0,0.0,0.0,0.0,0.0,37.0,10.0
16680,103.0,0.0,106.0,0.0,51.0,0.0,70.0,0.0,0.0,0.0,0.0,25.0,13.0
16681,92.0,8.0,82.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,17.0,33.0
16682,55.0,0.0,69.0,0.0,48.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,39.0
16683,12.0,0.0,72.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,14.0
16684,63.0,0.0,90.0,0.0,0.0,0.0,37.0,21.0,0.0,0.0,0.0,7.0,0.0
16685,48.0,14.0,80.0,0.0,0.0,0.0,114.0,1.0,0.0,0.0,0.0,44.0,0.0
16686,51.0,0.0,50.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,42.0,15.0
16687,7.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,21.0
16688,39.0,0.0,73.0,0.0,21.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,1.0
16689,0.0,0.0,80.0,0.0,44.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,4.0
16690,2.0,0.0,81.0,0.0,11.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
16691,1.0,0.0,50.0,0.0,37.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
16692,5.0,0.0,56.0,0.0,131.0,56.0,42.0,0.0,0.0,0.0,0.0,0.0,19.0
16693,0.0,0.0,70.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
16694,7.0,0.0,61.0,0.0,60.0,14.0,70.0,0.0,0.0,0.0,0.0,0.0,29.0
16695,0.0,0.0,16.0,16.0,46.0,9.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0
16696,0.0,0.0,88.0,0.0,39.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16697,0.0,0.0,109.0,0.0,66.0,15.0,29.0,0.0,0.0,0.0,0.0,0.0,10.0
16698,0.0,0.0,12.0,5.0,134.0,15.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0
16699,2.0,5.0,14.0,8.0,132.0,23.0,104.0,30.0,0.0,0.0,0.0,0.0,0.0
16700,0.0,0.0,4.0,6.0,122.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
16701,0.0,0.0,0.0,13.0,127.0,50.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
16702,17.0,0.0,24.0,3.0,49.0,25.0,64.0,4.0,0.0,0.0,0.0,0.0,3.0
16703,0.0,0.0,25.0,0.0,0.0,22.0,68.0,1.0,0.0,7.0,0.0,0.0,0.0
16704,2.0,0.0,47.0,8.0,0.0,38.0,66.0,7.0,0.0,0.0,0.0,0.0,0.0
16705,0.0,0.0,68.0,0.0,0.0,14.0,65.0,34.0,0.0,10.0,0.0,0.0,24.0
16706,0.0,0.0,44.0,0.0,0.0,68.0,87.0,38.0,0.0,7.0,0.0,0.0,7.0
16707,44.0,0.0,70.0,0.0,29.0,21.0,71.0,12.0,0.0,0.0,0.0,0.0,0.0
16708,3.0,0.0,57.0,0.0,49.0,7.0,78.0,10.0,0.0,0.0,0.0,0.0,0.0
16709,0.0,0.0,37.0,0.0,115.0,38.0,149.6967944,36.0,0.0,0.0,0.0,0.0,0.0
16710,0.0,0.0,45.0,0.0,38.0,24.0,91.0,0.0,0.0,0.0,0.0,0.0,1.0
16711,1.0,0.0,39.0,0.0,31.0,22.0,117.0,15.0,0.0,0.0,0.0,0.0,11.0
16712,0.0,0.0,82.0,0.0,35.0,29.0,98.0,18.0,0.0,0.0,16.0,1.0,4.0
16713,0.0,0.0,56.0,0.0,157.6154219,20.0,127.0,36.0,0.0,0.0,0.0,0.0,0.0
16714,0.0,0.0,1.0,0.0,91.0,137.0,89.0,0.0,1.0,0.0,0.0,0.0,85.0
16715,0.0,0.0,0.0,0.0,97.0,61.0,101.0,0.0,3.0,0.0,0.0,0.0,93.0
16716,0.0,10.0,49.0,0.0,58.0,54.0,56.0,23.0,13.0,0.0,0.0,0.0,78.0
16717,0.0,5.0,61.0,23.0,41.0,26.0,53.0,28.0,2.0,0.0,0.0,0.0,127.0
16718,0.0,0.0,0.0,24.0,110.0,46.0,87.0,67.0,6.0,5.0,0.0,0.0,91.0
16719,0.0,0.0,13.0,14.0,59.0,91.0,86.0,42.0,0.0,0.0,0.0,0.0,109.0
16720,0.0,0.0,98.0,0.0,71.0,96.0,76.0,40.0,8.0,0.0,0.0,0.0,49.0
16721,0.0,0.0,61.0,0.0,29.0,54.0,107.0,54.0,0.0,0.0,4.0,0.0,0.0
16722,0.0,0.0,24.0,43.0,8.0,46.0,124.0,36.0,0.0,8.0,21.0,0.0,0.0
16723,37.0,0.0,3.0,14.0,39.0,63.0,86.0,30.0,0.0,11.0,0.0,0.0,0.0
16724,1.0,0.0,25.0,57.0,33.0,75.0,50.0,23.0,0.0,33.0,6.0,0.0,86.0
16725,7.0,0.0,30.0,50.0,15.0,0.0,38.0,8.0,0.0,35.0,14.0,0.0,91.0
16726,0.0,0.0,57.0,19.0,6.0,16.0,31.0,3.0,0.0,10.0,7.0,0.0,23.0
16727,0.0,5.0,54.0,13.0,0.0,5.0,117.0,70.0,0.0,67.0,7.0,0.0,52.0
16728,0.0,0.0,73.0,57.0,1.0,6.0,99.0,62.0,0.0,34.0,4.0,0.0,22.0
16729,0.0,5.0,88.0,57.0,46.0,0.0,47.0,66.0,0.0,14.0,4.0,0.0,19.0
16730,8.0,0.0,48.0,27.0,92.0,20.0,16.0,1.0,0.0,35.0,90.0,0.0,0.0
16731,2.0,28.0,66.0,60.0,101.0,0.0,53.0,49.0,0.0,54.0,64.0,0.0,0.0
16732,10.0,0.0,63.0,99.0,86.0,0.0,22.0,12.0,0.0,123.0,94.0,6.0,3.0
16733,3.0,0.0,44.0,130.0,96.0,0.0,0.0,40.0,13.0,144.0967947,22.0,22.0,32.0
16734,1.0,51.0,70.0,91.0,46.0,0.0,0.0,36.0,18.0,14.0,47.0,49.0,15.0
16735,0.0,30.0,50.0,85.0,53.0,0.0,0.0,45.0,0.0,144.0967947,101.0,0.0,0.0
16736,0.0,36.0,75.0,124.0,2.0,0.0,0.0,61.0,25.0,48.0,146.0,0.0,2.0
16737,0.0,27.0,78.0,157.0,41.0,0.0,23.0,74.0,10.0,94.0,15.0,0.0,0.0
16738,0.0,21.0,68.0,131.0,34.0,0.0,36.0,73.0,19.0,74.0,9.0,21.0,0.0
16739,0.0,49.0,30.0,59.0,0.0,0.0,0.0,23.0,5.0,117.0,89.0,0.0,0.0
16740,0.0,56.0,37.0,154.0,25.0,0.0,0.0,26.0,6.0,53.0,87.0,7.0,0.0
16741,0.0,15.0,40.0,126.0,47.0,0.0,0.0,79.0,37.0,18.0,106.0,0.0,0.0
16742,0.0,4.0,45.0,125.0,42.0,0.0,0.0,42.0,42.0,43.0,131.0,0.0,0.0
16743,2.0,93.0,50.0,163.0,22.0,0.0,0.0,70.0,12.0,15.0,83.0,86.0,0.0
16744,2.0,86.0,0.0,166.0,20.0,0.0,0.0,65.0,60.0,0.0,105.0,29.0,0.0
16745,6.0,91.0,0.0,86.0,4.0,0.0,0.0,63.0,41.0,0.0,38.0,2.0,0.0
16746,1.0,67.0,15.0,59.0,0.0,0.0,0.0,0.0,47.0,0.0,92.0,83.0,0.0
16747,4.0,98.0,7.0,66.0,0.0,0.0,0.0,57.0,65.0,0.0,60.0,106.0,0.0
16748,0.0,97.0,63.0,112.0,0.0,0.0,8.0,45.0,26.0,0.0,74.0,82.0,0.0
16749,0.0,74.0,45.0,56.0,0.0,0.0,20.0,45.0,69.0,0.0,63.0,40.0,0.0
16750,0.0,45.0,65.0,0.0,0.0,0.0,0.0,2.0,46.0,4.0,86.0,15.0,0.0
16751,0.0,115.0,26.0,0.0,0.0,0.0,0.0,28.0,20.0,0.0,63.0,21.0,3.0
16752,0.0,34.0,13.0,12.0,0.0,0.0,14.0,3.0,17.0,21.0,117.0,0.0,0.0
16753,0.0,77.0,10.0,112.0,0.0,0.0,10.0,18.0,15.0,8.0,45.0,0.0,0.0
16754,0.0,118.0,19.0,86.0,0.0,0.0,0.0,11.0,18.0,2.0,87.0,20.0,0.0
16755,0.0,102.0,0.0,107.0,0.0,0.0,0.0,13.0,0.0,9.0,41.0,5.0,0.0
16756,0.0,52.0,0.0,103.0,0.0,0.0,0.0,40.0,12.0,0.0,2.0,20.0,0.0
16757,0.0,66.0,13.0,100.0,0.0,0.0,0.0,3.0,10.0,0.0,104.0,0.0,13.0
16758,0.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16759,0.0,35.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
16760,0.0,22.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0
16761,0.0,50.0,0.0,27.0,0.0,0.0,0.0,0.0,7.0,0.0,25.0,16.0,0.0
16762,0.0,7.0,68.0,72.0,1.0,0.0,72.0,8.0,9.0,0.0,7.0,12.0,0.0
16763,0.0,15.0,60.0,40.0,0.0,0.0,20.0,3.0,7.0,0.0,0.0,18.0,20.0
16764,0.0,5.0,48.0,64.0,0.0,0.0,28.0,0.0,11.0,0.0,0.0,11.0,0.0
16765,0.0,6.0,64.0,52.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,16.0,20.0
16766,0.0,22.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
16767,0.0,0.0,37.0,14.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,8.0
16768,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
16769,0.0,0.0,63.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16770,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
16771,0.0,0.0,82.0,5.0,0.0,9.0,72.0,0.0,0.0,0.0,0.0,7.0,0.0
16772,0.0,12.0,88.0,0.0,0.0,21.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
16773,0.0,0.0,43.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0
16774,0.0,25.0,21.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16775,0.0,0.0,60.0,0.0,0.0,53.0,20.0,0.0,0.0,0.0,0.0,0.0,46.0
16776,0.0,4.0,63.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,45.0
16777,0.0,18.0,32.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,32.0
16778,0.0,30.0,78.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0
16779,29.0,36.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,52.0,1.0,0.0
16780,0.0,0.0,66.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,18.0,10.0,0.0
16781,9.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0
16782,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
16783,0.0,0.0,74.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,27.0,0.0,0.0
16784,0.0,0.0,113.0,0.0,12.0,0.0,0.0,0.0,0.0,66.0,29.0,0.0,0.0
16785,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,37.0,0.0,0.0
16786,0.0,0.0,27.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0
16787,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,34.0
16788,0.0,0.0,78.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
16789,0.0,0.0,58.0,0.0,15.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
16790,0.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16791,0.0,0.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16792,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16793,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
16794,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
16795,0.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,7.0
16796,0.0,0.0,54.0,1.0,0.0,0.0,87.0,6.0,0.0,0.0,1.0,2.0,6.0
16797,0.0,0.0,68.0,2.0,1.0,0.0,78.0,2.0,0.0,0.0,0.0,25.0,0.0
16798,0.0,0.0,49.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
16799,0.0,0.0,90.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,1.0,2.0
16800,0.0,0.0,49.0,2.0,0.0,0.0,0.0,9.0,8.0,0.0,6.0,0.0,15.0
16801,0.0,0.0,25.0,0.0,0.0,0.0,0.0,15.0,9.0,17.0,26.0,0.0,0.0
16802,12.0,0.0,37.0,22.0,0.0,0.0,0.0,10.0,0.0,31.0,0.0,0.0,0.0
16803,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16804,22.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16805,28.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
16806,0.0,7.0,13.0,0.0,0.0,0.0,5.0,16.0,0.0,8.0,0.0,21.0,11.0
16807,0.0,0.0,24.0,0.0,25.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,4.0
16808,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
16809,0.0,0.0,2.0,1.0,4.0,0.0,16.0,27.0,0.0,0.0,0.0,0.0,0.0
16810,29.0,1.0,45.0,4.0,69.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0
16811,18.0,0.0,15.0,0.0,81.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0
16812,24.0,0.0,69.0,0.0,40.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,21.0
16813,28.0,0.0,62.0,3.0,70.0,0.0,7.0,0.0,0.0,0.0,0.0,31.0,18.0
16814,10.0,0.0,53.0,0.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0
16815,8.0,0.0,58.0,0.0,41.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
16816,21.0,0.0,73.0,0.0,13.0,0.0,54.0,0.0,0.0,40.0,0.0,5.0,25.0
16817,23.0,0.0,61.0,0.0,112.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,3.0
16818,48.0,0.0,62.0,0.0,70.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
16819,75.0,0.0,43.0,9.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
16820,72.0,0.0,74.0,21.0,110.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,16.0
16821,55.0,0.0,33.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,84.0
16822,77.0,0.0,71.0,0.0,75.0,0.0,91.0,1.0,5.0,0.0,0.0,1.0,68.0
16823,65.0,0.0,54.0,4.0,125.0,0.0,29.0,0.0,0.0,0.0,0.0,10.0,79.0
16824,50.0,0.0,48.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
16825,40.0,0.0,31.0,0.0,97.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,87.0
16826,72.0,0.0,65.0,0.0,77.0,19.0,29.0,19.0,0.0,0.0,0.0,0.0,62.0
16827,51.0,0.0,67.0,0.0,111.0,0.0,86.0,2.0,0.0,0.0,5.0,0.0,60.0
16828,3.0,0.0,62.0,0.0,74.0,0.0,82.0,0.0,0.0,0.0,12.0,0.0,20.0
16829,74.0,0.0,41.0,0.0,54.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,67.0
16830,35.0,0.0,76.0,0.0,73.0,9.0,61.0,0.0,0.0,0.0,3.0,0.0,92.0
16831,25.0,0.0,63.0,6.0,43.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,101.0
16832,37.0,0.0,93.0,13.0,14.0,0.0,11.0,0.0,0.0,49.0,14.0,0.0,89.0
16833,19.0,0.0,62.0,0.0,60.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,106.0
16834,5.0,0.0,75.0,4.0,66.0,0.0,25.0,1.0,0.0,14.0,5.0,0.0,105.0
16835,0.0,0.0,51.0,2.0,35.0,0.0,40.0,0.0,0.0,30.0,0.0,0.0,98.0
16836,16.0,0.0,67.0,0.0,53.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,72.0
16837,11.0,0.0,9.0,0.0,105.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,83.0
16838,24.0,0.0,63.0,0.0,29.0,55.0,69.0,4.0,0.0,3.0,0.0,18.0,102.0
16839,30.0,0.0,17.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,4.0,122.0
16840,0.0,0.0,48.0,0.0,64.0,0.0,0.0,0.0,0.0,48.0,27.0,14.0,86.0
16841,0.0,0.0,50.0,0.0,0.0,0.0,84.0,0.0,0.0,28.0,41.0,22.0,75.0
16842,0.0,0.0,33.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,32.0,0.0,41.0
16843,0.0,0.0,67.0,0.0,37.0,0.0,121.0,0.0,18.0,5.0,1.0,0.0,51.0
16844,13.0,0.0,52.0,0.0,22.0,0.0,78.0,0.0,0.0,10.0,0.0,0.0,84.0
16845,0.0,0.0,63.0,0.0,53.0,0.0,100.0,0.0,0.0,92.0,0.0,0.0,82.0
16846,0.0,0.0,45.0,0.0,77.0,0.0,132.0,0.0,0.0,0.0,36.0,0.0,96.0
16847,0.0,0.0,29.0,5.0,28.0,0.0,108.0,0.0,0.0,8.0,19.0,0.0,65.0
16848,0.0,0.0,44.0,0.0,0.0,0.0,116.0,0.0,0.0,30.0,76.0,0.0,110.0
16849,0.0,0.0,30.0,0.0,108.0,1.0,16.0,0.0,0.0,3.0,22.0,0.0,1.0
16850,0.0,0.0,21.0,0.0,85.0,0.0,117.0,0.0,0.0,18.0,46.0,0.0,17.0
16851,0.0,6.0,43.0,0.0,63.0,0.0,124.0,0.0,0.0,10.0,16.0,0.0,38.0
16852,0.0,0.0,24.0,0.0,109.0,6.0,69.0,9.0,0.0,0.0,4.0,0.0,79.0
16853,0.0,0.0,0.0,0.0,28.0,0.0,71.0,0.0,0.0,0.0,13.0,0.0,75.0
16854,0.0,0.0,9.0,0.0,58.0,0.0,76.0,0.0,0.0,0.0,77.0,0.0,108.0
16855,0.0,0.0,48.0,0.0,66.0,6.0,31.0,0.0,0.0,0.0,27.0,0.0,48.0
16856,0.0,0.0,3.0,0.0,15.0,1.0,9.0,0.0,0.0,0.0,94.0,0.0,21.0
16857,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,15.0
16858,0.0,0.0,16.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,5.0,0.0,44.0
16859,0.0,0.0,13.0,5.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,81.0
16860,0.0,0.0,2.0,6.0,8.0,0.0,5.0,0.0,0.0,0.0,70.0,0.0,52.0
16861,0.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,94.0
16862,0.0,0.0,24.0,7.0,0.0,0.0,30.0,0.0,2.0,0.0,68.0,0.0,0.0
16863,0.0,0.0,23.0,0.0,0.0,0.0,55.0,0.0,11.0,0.0,28.0,62.0,4.0
16864,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,87.0,0.0,63.0
16865,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,87.0
16866,16.0,0.0,20.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,74.0,42.0
16867,9.0,0.0,51.0,1.0,16.0,0.0,2.0,0.0,0.0,6.0,2.0,8.0,61.0
16868,32.0,6.0,41.0,0.0,118.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,82.0
16869,41.0,18.0,29.0,0.0,100.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,69.0
16870,89.0,1.0,79.0,0.0,105.0,0.0,112.0,15.0,0.0,0.0,0.0,0.0,106.0
16871,73.0,12.0,57.0,0.0,89.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,101.0
