t,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
2469,0.0,0.0,0.0,18.0,16.0,0.0,0.0,50.0,0.0,0.0,7.0,28.0,0.0
2470,0.0,0.0,0.0,35.0,1.0,0.0,9.0,53.0,0.0,0.0,4.0,33.0,2.0
2471,0.0,0.0,6.0,22.0,6.0,7.0,0.0,46.0,0.0,0.0,5.0,7.0,2.0
2472,0.0,0.0,0.0,19.0,0.0,0.0,0.0,81.0,0.0,0.0,15.0,18.0,0.0
2473,0.0,0.0,26.0,39.0,14.0,0.0,0.0,68.0,10.0,0.0,0.0,18.0,0.0
2474,0.0,0.0,0.0,14.0,28.0,0.0,0.0,56.0,17.0,0.0,12.0,0.0,1.0
2475,0.0,0.0,0.0,4.0,0.0,19.0,0.0,62.0,0.0,0.0,29.0,0.0,3.0
2476,0.0,0.0,26.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
2477,0.0,0.0,0.0,50.0,0.0,2.0,0.0,38.0,0.0,0.0,4.0,2.0,0.0
2478,0.0,0.0,25.0,7.0,3.0,0.0,0.0,48.0,15.0,0.0,16.0,0.0,31.0
2479,0.0,0.0,0.0,0.0,0.0,23.0,0.0,54.0,23.0,7.0,1.0,6.0,0.0
2480,0.0,0.0,0.0,13.0,0.0,8.0,0.0,47.0,0.0,10.0,0.0,0.0,0.0
2481,0.0,1.0,0.0,0.0,0.0,19.0,0.0,72.0,0.0,0.0,3.0,0.0,6.0
2482,9.0,0.0,34.0,28.0,0.0,20.0,0.0,60.0,30.0,0.0,0.0,2.0,25.0
2483,0.0,3.0,17.0,0.0,0.0,37.0,0.0,70.0,19.0,0.0,3.0,0.0,1.0
2484,82.0,0.0,13.0,0.0,0.0,1.0,0.0,55.0,11.0,0.0,0.0,2.0,0.0
2485,0.0,0.0,37.0,22.0,0.0,0.0,0.0,33.0,31.0,0.0,0.0,0.0,15.0
2486,0.0,10.0,49.0,29.0,0.0,0.0,0.0,70.0,0.0,5.0,4.0,0.0,5.0
2487,0.0,4.0,22.0,28.0,0.0,3.0,0.0,54.0,0.0,6.0,10.0,2.0,0.0
2488,0.0,1.0,0.0,23.0,0.0,0.0,0.0,63.0,0.0,0.0,8.0,0.0,0.0
2489,0.0,0.0,35.0,8.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0
2490,6.0,8.0,24.0,46.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0
2491,6.0,2.0,35.0,17.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,7.0,0.0
2492,0.0,3.0,66.0,48.0,43.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0
2493,0.0,1.0,32.0,55.0,0.0,0.0,0.0,59.0,0.0,0.0,5.0,0.0,12.0
2494,4.0,7.0,77.0,56.0,1.0,0.0,0.0,74.0,0.0,0.0,33.0,0.0,0.0
2495,4.0,0.0,14.0,42.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
2496,7.0,0.0,0.0,75.0,13.0,23.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0
2497,8.0,0.0,0.0,56.0,0.0,0.0,0.0,65.0,0.0,0.0,5.0,0.0,24.0
2498,0.0,0.0,18.0,38.0,0.0,27.0,0.0,74.0,0.0,0.0,0.0,0.0,12.0
2499,6.0,11.0,31.0,74.0,33.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0
2500,6.0,0.0,54.0,39.0,11.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,11.0
2501,14.0,0.0,4.0,24.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,47.0
2502,0.0,12.0,70.0,41.0,2.0,0.0,0.0,68.0,0.0,0.0,0.0,12.0,0.0
2503,0.0,0.0,0.0,43.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,0.0
2504,0.0,0.0,0.0,22.0,9.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,2.0
2505,0.0,0.0,33.0,27.0,0.0,0.0,0.0,78.0,0.0,0.0,4.0,0.0,0.0
2506,0.0,0.0,0.0,25.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,6.0
2507,1.0,0.0,0.0,58.0,0.0,13.0,0.0,65.0,2.0,0.0,0.0,4.0,14.0
2508,0.0,0.0,49.0,15.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,15.0
2509,21.0,0.0,3.0,32.0,0.0,0.0,0.0,61.0,0.0,0.0,22.0,0.0,0.0
2510,0.0,6.0,14.0,69.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0
2511,0.0,0.0,5.0,38.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0
2512,0.0,1.0,0.0,41.0,0.0,4.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0
2513,0.0,0.0,0.0,54.0,4.0,57.0,0.0,47.0,0.0,0.0,0.0,0.0,2.0
2514,0.0,0.0,1.0,45.0,0.0,25.0,0.0,26.0,0.0,0.0,0.0,0.0,17.0
2515,17.0,0.0,0.0,48.0,0.0,0.0,0.0,64.0,3.0,0.0,0.0,0.0,0.0
2516,0.0,0.0,0.0,35.0,41.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0
2517,0.0,13.0,0.0,12.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,18.0
2518,26.0,0.0,0.0,24.0,0.0,0.0,0.0,45.0,0.0,0.0,9.0,0.0,6.0
2519,6.0,11.0,0.0,56.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,3.0
2520,51.0,0.0,0.0,59.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,6.0
2521,0.0,2.0,0.0,80.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
2522,0.0,0.0,0.0,35.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,2.0
2523,3.0,0.0,0.0,40.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0
2524,13.0,0.0,0.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,2.0
2525,3.0,0.0,0.0,65.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0
2526,0.0,23.0,0.0,26.0,0.0,0.0,0.0,63.0,12.0,0.0,0.0,0.0,2.0
2527,0.0,0.0,0.0,30.0,0.0,7.0,0.0,49.0,0.0,0.0,16.0,0.0,0.0
2528,0.0,0.0,0.0,59.0,0.0,0.0,0.0,42.0,0.0,0.0,13.0,0.0,0.0
2529,0.0,0.0,0.0,58.0,0.0,0.0,0.0,75.0,0.0,0.0,16.0,0.0,0.0
2530,8.0,0.0,0.0,25.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0
2531,9.0,0.0,0.0,39.0,0.0,0.0,0.0,25.0,30.0,0.0,2.0,0.0,0.0
2532,0.0,14.0,0.0,91.06718722,0.0,0.0,0.0,60.0,23.0,0.0,0.0,0.0,0.0
2533,0.0,35.0,0.0,51.0,0.0,0.0,0.0,67.0,8.0,0.0,31.0,0.0,0.0
2534,0.0,15.0,0.0,13.0,0.0,0.0,0.0,29.0,0.0,0.0,42.0,0.0,0.0
2535,0.0,15.0,0.0,56.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,2.0
2536,0.0,13.0,0.0,75.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0
2537,0.0,35.0,0.0,51.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0
2538,0.0,22.0,0.0,31.0,0.0,0.0,0.0,48.0,11.0,2.0,0.0,0.0,1.0
2539,11.0,0.0,0.0,56.0,0.0,0.0,0.0,74.0,18.0,0.0,0.0,0.0,25.0
2540,1.0,0.0,0.0,26.0,25.0,0.0,0.0,52.0,40.0,0.0,0.0,0.0,0.0
2541,6.0,14.0,0.0,41.0,13.0,0.0,2.0,62.0,18.0,12.0,0.0,0.0,15.0
2542,6.0,17.0,0.0,10.0,0.0,0.0,0.0,68.0,7.0,0.0,0.0,0.0,0.0
2543,0.0,1.0,8.0,45.0,0.0,0.0,1.0,60.0,19.0,0.0,0.0,0.0,0.0
2544,0.0,1.0,5.0,57.0,0.0,0.0,0.0,53.0,16.0,0.0,0.0,0.0,0.0
2545,0.0,2.0,3.0,32.0,2.0,0.0,4.0,71.0,27.0,0.0,0.0,13.0,0.0
2546,0.0,35.0,0.0,11.0,0.0,11.0,0.0,62.0,73.0,0.0,0.0,0.0,0.0
2547,0.0,21.0,0.0,65.0,0.0,29.0,0.0,82.0,73.0,0.0,4.0,0.0,0.0
2548,0.0,3.0,0.0,57.0,0.0,0.0,0.0,66.0,68.0,0.0,0.0,0.0,0.0
2549,16.0,2.0,1.0,43.0,0.0,69.0,0.0,62.0,39.0,0.0,16.0,0.0,0.0
2550,6.0,13.0,0.0,70.0,0.0,36.0,0.0,64.0,15.0,0.0,0.0,0.0,0.0
2551,0.0,28.0,25.0,66.0,0.0,0.0,0.0,53.0,76.0,0.0,0.0,0.0,39.0
2552,0.0,14.0,9.0,55.0,0.0,21.0,0.0,77.0,50.0,0.0,19.0,0.0,40.0
2553,0.0,0.0,0.0,64.0,11.0,26.0,0.0,19.0,76.0,0.0,0.0,0.0,33.0
2554,0.0,0.0,0.0,61.0,0.0,40.0,0.0,19.0,82.0,0.0,0.0,0.0,1.0
2555,29.0,2.0,0.0,91.06718722,0.0,1.0,0.0,28.0,65.0,0.0,7.0,0.0,5.0
2556,4.0,1.0,0.0,39.0,0.0,40.0,17.0,26.0,62.0,0.0,0.0,0.0,0.0
2557,17.0,33.0,0.0,36.0,0.0,11.0,1.0,49.0,57.0,0.0,4.0,0.0,0.0
2558,14.0,19.0,0.0,36.0,0.0,48.0,3.0,65.0,32.0,0.0,0.0,0.0,0.0
2559,0.0,40.0,0.0,34.0,0.0,36.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
2560,0.0,0.0,0.0,56.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0
2561,0.0,0.0,0.0,47.0,0.0,7.0,0.0,77.0,15.0,0.0,0.0,0.0,0.0
2562,0.0,24.0,0.0,66.0,0.0,18.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0
2563,0.0,6.0,2.0,39.0,0.0,3.0,0.0,51.0,0.0,0.0,3.0,9.0,14.0
2564,0.0,28.0,6.0,56.0,0.0,0.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
2565,0.0,0.0,0.0,72.0,0.0,10.0,0.0,51.0,0.0,0.0,8.0,0.0,0.0
2566,0.0,0.0,0.0,25.0,0.0,1.0,0.0,59.0,0.0,0.0,9.0,4.0,0.0
2567,0.0,26.0,5.0,69.0,2.0,1.0,0.0,37.0,30.0,0.0,1.0,13.0,0.0
2568,0.0,9.0,0.0,41.0,0.0,0.0,0.0,25.0,44.0,0.0,0.0,1.0,0.0
2569,22.0,5.0,0.0,18.0,0.0,0.0,0.0,77.0,0.0,23.0,4.0,0.0,2.0
2570,18.0,0.0,0.0,17.0,0.0,0.0,0.0,68.0,0.0,14.0,30.0,0.0,35.0
2571,0.0,16.0,0.0,25.0,4.0,0.0,0.0,47.0,0.0,0.0,15.0,9.0,0.0
2572,0.0,0.0,0.0,42.0,0.0,0.0,0.0,63.0,6.0,0.0,0.0,0.0,0.0
2573,0.0,27.0,0.0,29.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0
2574,0.0,25.0,0.0,61.0,0.0,5.0,0.0,77.0,2.0,0.0,0.0,0.0,0.0
2575,0.0,0.0,0.0,21.0,37.0,0.0,0.0,37.0,0.0,2.0,0.0,0.0,0.0
2576,0.0,29.0,0.0,4.0,5.0,14.0,0.0,51.0,0.0,0.0,0.0,9.0,0.0
2577,0.0,15.0,0.0,50.0,0.0,3.0,0.0,26.0,0.0,16.0,0.0,0.0,0.0
2578,0.0,0.0,0.0,34.0,24.0,0.0,0.0,71.0,0.0,11.0,0.0,0.0,0.0
2579,0.0,0.0,0.0,3.0,3.0,0.0,0.0,26.0,0.0,24.0,0.0,0.0,0.0
2580,0.0,0.0,0.0,14.0,1.0,0.0,6.0,56.0,3.0,45.0,0.0,12.0,2.0
2581,0.0,0.0,2.0,31.0,0.0,0.0,26.0,57.0,0.0,38.0,0.0,0.0,0.0
2582,0.0,0.0,12.0,59.0,0.0,0.0,22.0,77.0,18.0,47.0,37.0,0.0,0.0
2583,0.0,16.0,0.0,1.0,1.0,0.0,5.0,62.0,32.0,37.0,0.0,0.0,0.0
2584,6.0,6.0,0.0,24.0,0.0,0.0,14.0,56.0,0.0,6.0,38.0,0.0,0.0
2585,0.0,25.0,0.0,6.0,28.0,0.0,13.0,78.0,2.0,13.0,10.0,0.0,1.0
2586,31.0,6.0,0.0,36.0,4.0,0.0,0.0,55.0,0.0,38.0,30.0,0.0,0.0
2587,0.0,20.0,0.0,31.0,0.0,7.0,0.0,50.0,0.0,60.0,0.0,0.0,5.0
2588,0.0,26.0,0.0,24.0,1.0,0.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0
2589,0.0,3.0,0.0,27.0,0.0,0.0,23.0,22.0,9.0,0.0,0.0,0.0,0.0
2590,0.0,42.0,0.0,58.0,0.0,0.0,24.0,44.0,4.0,0.0,0.0,0.0,0.0
2591,0.0,47.0,0.0,28.0,15.0,0.0,19.0,61.0,0.0,0.0,13.0,0.0,5.0
2592,0.0,20.0,0.0,58.0,0.0,0.0,0.0,70.0,0.0,0.0,56.0,0.0,0.0
2593,0.0,0.0,6.0,47.0,0.0,3.0,12.0,40.0,6.0,0.0,9.0,0.0,0.0
2594,0.0,4.0,8.0,39.0,38.0,43.0,0.0,15.0,0.0,0.0,23.0,0.0,0.0
2595,0.0,22.0,2.0,69.0,8.0,0.0,0.0,11.0,0.0,0.0,16.0,0.0,0.0
2596,0.0,36.0,0.0,29.0,0.0,0.0,30.0,58.0,1.0,0.0,53.0,0.0,0.0
2597,0.0,15.0,0.0,42.0,0.0,0.0,61.0,93.0,5.0,0.0,72.0,0.0,0.0
2598,0.0,55.0,0.0,42.0,0.0,0.0,34.0,34.0,0.0,0.0,2.0,0.0,0.0
2599,0.0,39.0,0.0,1.0,0.0,3.0,27.0,30.0,0.0,0.0,13.0,0.0,4.0
2600,23.0,57.0,0.0,29.0,19.0,2.0,76.0,72.0,23.0,0.0,27.0,0.0,0.0
2601,19.0,61.0,0.0,0.0,1.0,23.0,10.0,36.0,24.0,0.0,79.0,0.0,0.0
2602,20.0,37.0,0.0,0.0,27.0,0.0,35.0,28.0,0.0,0.0,59.0,0.0,0.0
2603,24.0,34.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,34.0,0.0,0.0
2604,42.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,82.0,0.0,0.0
2605,17.0,73.0,0.0,8.0,0.0,0.0,0.0,27.0,5.0,0.0,80.0,0.0,9.0
2606,21.0,47.0,0.0,13.0,1.0,0.0,21.0,58.0,4.0,0.0,50.0,0.0,8.0
2607,0.0,51.0,14.0,26.0,5.0,0.0,24.0,40.0,0.0,0.0,65.0,0.0,12.0
2608,0.0,24.0,27.0,33.0,0.0,0.0,27.0,61.0,0.0,0.0,70.0,0.0,0.0
2609,0.0,52.0,12.0,11.0,0.0,0.0,36.0,55.0,0.0,0.0,51.0,0.0,0.0
2610,11.0,43.0,0.0,15.0,0.0,9.0,10.0,59.0,0.0,0.0,34.0,0.0,0.0
2611,1.0,0.0,4.0,48.0,0.0,11.0,6.0,47.0,0.0,0.0,37.0,0.0,0.0
2612,0.0,18.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0
2613,6.0,2.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2614,9.0,33.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0
2615,0.0,12.0,30.0,60.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
2616,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,5.0,0.0,38.0,0.0,0.0
2617,0.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2618,0.0,19.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2619,0.0,12.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,18.0
2620,0.0,29.0,0.0,0.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0
2621,0.0,7.0,0.0,0.0,43.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2622,5.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,19.0,0.0,0.0
2623,1.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
2624,13.0,1.0,6.0,0.0,10.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,22.0
2625,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0,0.0,43.0,2.0
2626,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,3.0,18.0,0.0
2627,17.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,19.0,0.0,2.0,21.0,7.0
2628,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,13.0,0.0,0.0,38.0,20.0
2629,0.0,0.0,0.0,0.0,37.0,5.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
2630,0.0,1.0,9.0,0.0,32.0,8.0,0.0,3.0,7.0,36.0,7.0,8.0,0.0
2631,0.0,0.0,4.0,0.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0
2632,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2633,4.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,37.0,0.0
2634,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,7.0
2635,0.0,0.0,4.0,0.0,8.0,1.0,13.0,3.0,0.0,36.0,0.0,41.0,47.0
2636,11.0,0.0,0.0,3.0,10.0,47.0,0.0,0.0,0.0,2.0,8.0,71.0,11.0
2637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,67.0,36.0,28.0
2638,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,39.0,10.0
2639,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,0.0
2640,0.0,0.0,0.0,7.0,18.0,0.0,10.0,0.0,0.0,0.0,4.0,69.0,0.0
2641,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,0.0
2642,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0
2643,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0
2644,5.0,4.0,5.0,0.0,0.0,27.0,0.0,38.0,0.0,0.0,0.0,60.0,0.0
2645,0.0,0.0,0.0,26.0,0.0,0.0,0.0,59.0,0.0,5.0,0.0,76.0,0.0
2646,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
2647,0.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0
2648,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
2649,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2650,0.0,0.0,0.0,25.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2653,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0
2655,8.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,0.0
2656,3.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0
2657,0.0,0.0,0.0,0.0,2.0,6.0,19.0,0.0,16.0,2.0,0.0,0.0,0.0
2658,0.0,5.0,6.0,2.0,0.0,15.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
2659,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2661,25.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
2662,42.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,3.0,0.0
2663,46.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0
2664,20.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0
2665,11.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0
2666,49.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,24.0,0.0
2667,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,24.0,0.0,9.0
2668,24.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,11.0,3.0,0.0,3.0
2669,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,12.0
2670,14.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0
2671,49.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
2672,6.0,0.0,7.0,0.0,0.0,81.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
2673,23.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,67.0,0.0,0.0,0.0,33.0
2674,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,2.0
2675,36.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,76.0,4.0,0.0,0.0,47.0
2676,78.0,13.0,0.0,0.0,14.0,25.0,0.0,0.0,95.0,0.0,4.0,0.0,29.0
2677,21.0,9.0,13.0,0.0,11.0,35.0,0.0,0.0,18.0,0.0,33.0,0.0,42.0
2678,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121.0,2.0,0.0,0.0,11.0
2679,37.0,0.0,0.0,0.0,0.0,21.0,6.0,0.0,68.0,0.0,0.0,8.0,0.0
2680,53.0,0.0,0.0,0.0,0.0,30.0,0.0,5.0,84.0,0.0,0.0,3.0,0.0
2681,53.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,89.0,0.0,0.0,0.0,58.0
2682,16.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,71.0,0.0,0.0,0.0,2.0
2683,0.0,0.0,3.0,7.0,0.0,24.0,0.0,0.0,80.0,0.0,0.0,0.0,45.0
2684,0.0,0.0,35.0,0.0,0.0,15.0,0.0,7.0,21.0,0.0,0.0,0.0,39.0
2685,0.0,0.0,0.0,16.0,0.0,59.0,5.0,0.0,0.0,36.0,0.0,0.0,40.0
2686,0.0,0.0,0.0,4.0,0.0,43.0,3.0,0.0,44.0,20.0,0.0,0.0,39.0
2687,32.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,105.0,0.0,0.0,0.0,47.0
2688,36.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,75.0,0.0,0.0,0.0,25.0
2689,2.0,0.0,0.0,0.0,18.0,48.0,20.0,0.0,19.0,0.0,40.0,0.0,26.0
2690,7.0,0.0,0.0,0.0,6.0,20.0,13.0,0.0,22.0,0.0,10.0,0.0,33.0
2691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,10.0,0.0,14.0
2692,0.0,0.0,0.0,8.0,3.0,7.0,20.0,0.0,10.0,0.0,10.0,0.0,5.0
2693,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,14.0,5.0,0.0,0.0,55.0
2694,0.0,0.0,7.0,0.0,0.0,23.0,2.0,0.0,68.0,20.0,0.0,0.0,89.0
2695,14.0,0.0,16.0,0.0,5.0,17.0,41.0,0.0,10.0,0.0,0.0,0.0,61.0
2696,5.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,66.0
2697,3.0,4.0,5.0,9.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,68.0
2698,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,0.0,57.0
2699,0.0,0.0,32.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,80.0
2700,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2701,4.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2702,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0
2703,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,71.0
2704,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0
2705,24.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2706,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2707,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,54.0
2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0
2709,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0
2710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0
2711,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,33.0
2712,0.0,0.0,1.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0,29.0,0.0,41.0
2713,35.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,71.0
2714,11.0,4.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,24.0,0.0,53.0
2715,2.0,31.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,42.0
2716,14.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,7.0
2717,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,6.0,19.0,0.0,38.0
2718,2.0,0.0,12.0,0.0,15.0,0.0,27.0,0.0,2.0,97.0,0.0,0.0,0.0
2719,0.0,0.0,0.0,21.0,3.0,0.0,2.0,53.0,0.0,0.0,4.0,0.0,0.0
2720,0.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,4.0
2721,22.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,16.0,0.0,8.0,11.0,61.0
