t,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
99,28.428571428571427,48.357142857142854,21.571428571428573,45.857142857142854,62.142857142857146,56.785714285714285,48.357142857142854,64.71428571428571,61.92857142857143,55.214285714285715,52.642857142857146,40.357142857142854,42.357142857142854
100,30.5,49.214285714285715,18.785714285714285,52.42857142857143,57.642857142857146,56.357142857142854,43.785714285714285,65.64285714285714,74.64285714285714,48.42857142857143,55.0,47.714285714285715,47.42857142857143
101,30.285714285714285,44.42857142857143,17.714285714285715,52.214285714285715,46.0,68.71428571428571,42.857142857142854,65.78571428571429,50.42857142857143,39.785714285714285,65.28571428571429,41.57142857142857,45.285714285714285
102,35.357142857142854,36.57142857142857,21.428571428571427,50.57142857142857,63.07142857142857,50.42857142857143,51.785714285714285,51.714285714285715,69.78571428571429,51.5,53.57142857142857,41.92857142857143,42.642857142857146
103,34.07142857142857,29.428571428571427,20.857142857142858,51.0,58.57142857142857,58.25749905714286,41.5,52.357142857142854,79.78571428571429,52.07142857142857,49.07142857142857,33.214285714285715,37.214285714285715
104,29.0,40.86546705714285,13.571428571428571,46.07142857142857,51.285714285714285,62.785714285714285,41.214285714285715,49.0,87.71428571428571,37.785714285714285,51.0,44.142857142857146,47.357142857142854
105,25.571428571428573,45.42857142857143,16.642857142857142,44.57142857142857,57.285714285714285,59.971784771428574,44.57142857142857,57.214285714285715,78.71428571428571,46.142857142857146,38.92857142857143,43.285714285714285,35.5
106,26.642857142857142,45.0,18.896204497142858,40.642857142857146,52.07142857142857,49.285714285714285,44.07142857142857,60.357142857142854,69.85714285714286,43.92857142857143,30.285714285714285,46.57142857142857,39.5
107,32.92857142857143,45.92857142857143,17.071428571428573,44.57142857142857,50.285714285714285,65.54321334285714,44.285714285714285,67.92857142857143,66.14285714285714,34.5,45.642857142857146,45.42857142857143,43.142857142857146
108,26.0,36.214285714285715,20.357142857142858,49.42857142857143,56.714285714285715,57.07142857142857,38.92857142857143,62.714285714285715,82.28571428571429,29.785714285714285,48.07142857142857,46.0,37.285714285714285
109,23.785714285714285,39.142857142857146,17.785714285714285,46.214285714285715,41.785714285714285,54.57142857142857,42.214285714285715,57.57142857142857,67.42857142857143,49.07142857142857,28.0,35.785714285714285,35.57142857142857
110,29.571428571428573,33.07975277142857,23.03906164,49.5,56.285714285714285,45.92857142857143,35.57142857142857,55.142857142857146,58.5,44.07142857142857,46.142857142857146,50.566221999999996,30.785714285714285
111,29.0,28.5,30.5,49.07142857142857,63.285714285714285,46.357142857142854,36.0,54.142857142857146,74.2884215142857,53.07142857142857,46.92857142857143,37.785714285714285,37.92857142857143
112,25.642857142857142,37.357142857142854,25.785714285714285,52.857142857142854,60.07142857142857,54.142857142857146,38.0,58.785714285714285,78.43127865714284,51.92857142857143,51.857142857142854,46.0,42.285714285714285
113,31.357142857142858,41.0,25.357142857142858,44.07142857142857,62.285714285714285,51.5,34.57142857142857,56.714285714285715,79.5,46.857142857142854,53.214285714285715,35.142857142857146,40.142857142857146
114,28.714285714285715,28.714285714285715,17.714285714285715,46.214285714285715,60.714285714285715,54.714285714285715,34.214285714285715,62.42857142857143,71.57142857142857,53.0,47.357142857142854,32.92857142857143,25.142857142857142
